periodo,anio,fecha_descarga,distrito_fiscal,tipo_fiscalia,materia,especialidad,tipo_caso,especializada,ingresado,atendido,ubigeo_pjfs,dpto_pjfs,prov_pjfs,dist_pjfs,fecha_corte
ENERO - DICIEMBRE,2019,13/01/2020,HUAURA,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,75,75,150801,LIMA,HUAURA,HUACHO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,HUAURA,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,,1137,1136,150801,LIMA,HUAURA,HUACHO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,HUAURA,SUPERIOR,PENAL,PENAL,CONSULTAS,,139,139,150801,LIMA,HUAURA,HUACHO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,HUAURA,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,,13,13,150801,LIMA,HUAURA,HUACHO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,HUAURA,SUPERIOR,PENAL,PENAL,EXPEDIENTE,,37,34,150801,LIMA,HUAURA,HUACHO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,HUAURA,SUPERIOR,PENAL,PENAL,QUEJAS,,619,619,150801,LIMA,HUAURA,HUACHO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,ICA,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,,387,382,110101,ICA,ICA,ICA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,ICA,PROVINCIAL,FAMILIA,ACTOS CONTRA LA LIBERTAD SEXUAL,DENUNCIA,,193,190,110101,ICA,ICA,ICA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,ICA,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,1914,1840,110101,ICA,ICA,ICA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,ICA,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,,917,851,110101,ICA,ICA,ICA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,ICA,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,372,359,110101,ICA,ICA,ICA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,ICA,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,,123,117,110101,ICA,ICA,ICA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,ICA,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,328,305,110101,ICA,ICA,ICA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,ICA,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,DENUNCIA,,253,251,110101,ICA,ICA,ICA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,ICA,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,5,5,110101,ICA,ICA,ICA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,ICA,PROVINCIAL,PENAL,PENAL,DENUNCIA,CRIMINALIDAD ORGANIZADA,81,78,110101,ICA,ICA,ICA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,ICA,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,,124,123,110101,ICA,ICA,ICA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,ICA,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,514,445,110101,ICA,ICA,ICA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,ICA,PROVINCIAL,PENAL,PENAL,DENUNCIA,,43083,36616,110101,ICA,ICA,ICA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,ICA,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,,1,0,110101,ICA,ICA,ICA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,ICA,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,,78,59,110101,ICA,ICA,ICA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,ICA,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,197,193,110101,ICA,ICA,ICA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,ICA,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,MATERIA AMBIENTAL,125,125,110101,ICA,ICA,ICA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,ICA,SUPERIOR,CIVIL,CIVIL,EXPEDIENTE,,292,291,110101,ICA,ICA,ICA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,ICA,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,139,137,110101,ICA,ICA,ICA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,ICA,SUPERIOR,FAMILIA,FAMILIA CIVIL,INCIDENTE,,6,6,110101,ICA,ICA,ICA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,ICA,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,50,50,110101,ICA,ICA,ICA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,ICA,SUPERIOR,FAMILIA,FAMILIA PENAL,INCIDENTE,,5,5,110101,ICA,ICA,ICA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,ICA,SUPERIOR,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,14,14,110101,ICA,ICA,ICA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,ICA,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,67,67,110101,ICA,ICA,ICA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,ICA,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,INCIDENTE,,201,200,110101,ICA,ICA,ICA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,ICA,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,,1460,1436,110101,ICA,ICA,ICA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,ICA,SUPERIOR,PENAL,PENAL,APELACION EXPEDIENTE,,111,111,110101,ICA,ICA,ICA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,ICA,SUPERIOR,PENAL,PENAL,CONSULTAS,,239,234,110101,ICA,ICA,ICA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,ICA,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,,84,83,110101,ICA,ICA,ICA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,ICA,SUPERIOR,PENAL,PENAL,EXPEDIENTE,,45,39,110101,ICA,ICA,ICA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,ICA,SUPERIOR,PENAL,PENAL,INCIDENTE-EXPEDIENTE,,2,2,110101,ICA,ICA,ICA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,ICA,SUPERIOR,PENAL,PENAL,QUEJAS,,1556,1541,110101,ICA,ICA,ICA,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,JUNIN,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,,211,210,120114,JUNIN,HUANCAYO,EL TAMBO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,JUNIN,PROVINCIAL,FAMILIA,ACTOS CONTRA LA LIBERTAD SEXUAL,DENUNCIA,,20,20,120114,JUNIN,HUANCAYO,EL TAMBO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,JUNIN,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,1294,1253,120114,JUNIN,HUANCAYO,EL TAMBO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,JUNIN,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,,656,534,120114,JUNIN,HUANCAYO,EL TAMBO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,JUNIN,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,220,210,120114,JUNIN,HUANCAYO,EL TAMBO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,JUNIN,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,,489,450,120114,JUNIN,HUANCAYO,EL TAMBO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,JUNIN,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,81,78,120114,JUNIN,HUANCAYO,EL TAMBO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,JUNIN,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,DENUNCIA,,33,33,120114,JUNIN,HUANCAYO,EL TAMBO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,JUNIN,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,7,7,120114,JUNIN,HUANCAYO,EL TAMBO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,JUNIN,PROVINCIAL,PENAL,PENAL,DENUNCIA,CRIMINALIDAD ORGANIZADA,47,46,120114,JUNIN,HUANCAYO,EL TAMBO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,JUNIN,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,471,464,120114,JUNIN,HUANCAYO,EL TAMBO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,JUNIN,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,140,140,120114,JUNIN,HUANCAYO,EL TAMBO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,JUNIN,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,MATERIA AMBIENTAL,5,5,120114,JUNIN,HUANCAYO,EL TAMBO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,JUNIN,PROVINCIAL,PENAL,PENAL,DENUNCIA,,32141,30262,120114,JUNIN,HUANCAYO,EL TAMBO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,JUNIN,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,,49,40,120114,JUNIN,HUANCAYO,EL TAMBO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,JUNIN,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRAFICO ILICITO DE DROGAS,63,63,120114,JUNIN,HUANCAYO,EL TAMBO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,JUNIN,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,DELITOS DE TRAFICO ILICITO DE DROGAS,1,1,120114,JUNIN,HUANCAYO,EL TAMBO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,JUNIN,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,,180,177,120114,JUNIN,HUANCAYO,EL TAMBO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,JUNIN,PROVINCIAL,PENAL,PENAL,DENUNCIA,,1,1,120114,JUNIN,HUANCAYO,EL TAMBO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,JUNIN,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,,497,496,120114,JUNIN,HUANCAYO,EL TAMBO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,JUNIN,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,MATERIA AMBIENTAL,206,201,120114,JUNIN,HUANCAYO,EL TAMBO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,JUNIN,SUPERIOR,CIVIL,CIVIL,EXPEDIENTE,,110,109,120114,JUNIN,HUANCAYO,EL TAMBO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,JUNIN,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,240,229,120114,JUNIN,HUANCAYO,EL TAMBO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,JUNIN,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,23,23,120114,JUNIN,HUANCAYO,EL TAMBO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,JUNIN,SUPERIOR,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,2,2,120114,JUNIN,HUANCAYO,EL TAMBO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,JUNIN,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,158,158,120114,JUNIN,HUANCAYO,EL TAMBO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,JUNIN,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,INCIDENTE,,1,1,120114,JUNIN,HUANCAYO,EL TAMBO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,JUNIN,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,140,140,120114,JUNIN,HUANCAYO,EL TAMBO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,JUNIN,SUPERIOR,PENAL,PENAL,CONSULTAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,22,21,120114,JUNIN,HUANCAYO,EL TAMBO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,JUNIN,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,DELITOS DE CORRUPCION DE FUNCIONARIOS,1,1,120114,JUNIN,HUANCAYO,EL TAMBO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,JUNIN,SUPERIOR,PENAL,PENAL,QUEJAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,36,36,120114,JUNIN,HUANCAYO,EL TAMBO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,JUNIN,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,,690,690,120114,JUNIN,HUANCAYO,EL TAMBO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,JUNIN,SUPERIOR,PENAL,PENAL,APELACION EXPEDIENTE,,520,520,120114,JUNIN,HUANCAYO,EL TAMBO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,JUNIN,SUPERIOR,PENAL,PENAL,CONSULTAS,,269,269,120114,JUNIN,HUANCAYO,EL TAMBO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,JUNIN,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,,64,64,120114,JUNIN,HUANCAYO,EL TAMBO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,JUNIN,SUPERIOR,PENAL,PENAL,EXPEDIENTE,,217,210,120114,JUNIN,HUANCAYO,EL TAMBO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,JUNIN,SUPERIOR,PENAL,PENAL,INCIDENTE-EXPEDIENTE,,14,13,120114,JUNIN,HUANCAYO,EL TAMBO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,JUNIN,SUPERIOR,PENAL,PENAL,QUEJAS,,1216,1216,120114,JUNIN,HUANCAYO,EL TAMBO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LA LIBERTAD,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,,513,434,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LA LIBERTAD,PROVINCIAL,FAMILIA,ACTOS CONTRA LA LIBERTAD SEXUAL,DENUNCIA,,669,652,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LA LIBERTAD,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,910,815,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LA LIBERTAD,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,,1336,1082,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LA LIBERTAD,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,381,345,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LA LIBERTAD,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,,606,516,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LA LIBERTAD,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,237,220,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LA LIBERTAD,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,DENUNCIA,,132,118,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LA LIBERTAD,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,63,58,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LA LIBERTAD,PROVINCIAL,PENAL,PENAL,DENUNCIA,CRIMINALIDAD ORGANIZADA,62,59,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LA LIBERTAD,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,,281,281,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LA LIBERTAD,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,470,434,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LA LIBERTAD,PROVINCIAL,PENAL,PENAL,DENUNCIA,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,5628,4995,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LA LIBERTAD,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRAFICO ILICITO DE DROGAS,161,161,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LA LIBERTAD,PROVINCIAL,PENAL,PENAL,DENUNCIA,,46303,40924,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LA LIBERTAD,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,,11,10,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LA LIBERTAD,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,,89,61,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LA LIBERTAD,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,242,240,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LA LIBERTAD,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,MATERIA AMBIENTAL,13,13,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LA LIBERTAD,SUPERIOR,CIVIL,CIVIL,EXPEDIENTE,,371,371,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LA LIBERTAD,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,80,80,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LA LIBERTAD,SUPERIOR,FAMILIA,FAMILIA CIVIL,INCIDENTE,,5,5,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LA LIBERTAD,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,68,68,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LA LIBERTAD,SUPERIOR,FAMILIA,FAMILIA PENAL,INCIDENTE,,2,2,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LA LIBERTAD,SUPERIOR,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,27,27,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LA LIBERTAD,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,INCIDENTE,,328,328,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LA LIBERTAD,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,108,108,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LA LIBERTAD,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,,2260,2255,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LA LIBERTAD,SUPERIOR,PENAL,PENAL,CONSULTAS,,219,214,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LA LIBERTAD,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,,61,61,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LA LIBERTAD,SUPERIOR,PENAL,PENAL,EXPEDIENTE,,187,181,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LA LIBERTAD,SUPERIOR,PENAL,PENAL,QUEJAS,,1337,1310,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,,823,763,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PROVINCIAL,FAMILIA,ACTOS CONTRA LA LIBERTAD SEXUAL,DENUNCIA,,160,148,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,2174,1930,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,,1639,1376,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,408,383,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,,669,576,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,343,315,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,DENUNCIA,,716,701,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,19,17,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PROVINCIAL,PENAL,PENAL,DENUNCIA,CRIMINALIDAD ORGANIZADA,74,66,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,,964,929,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PROVINCIAL,PENAL,PENAL,DENUNCIA,,68453,64179,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,,16,12,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,,95,90,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,579,579,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,MATERIA AMBIENTAL,16,16,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PROVINCIAL,PENAL,PENAL,DENUNCIA,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,3201,2922,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,576,526,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRAFICO ILICITO DE DROGAS,118,118,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,PROVINCIAL,PENAL,PENAL,DENUNCIA,,2,2,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,SUPERIOR,CIVIL,CIVIL,EXPEDIENTE,,563,563,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,117,116,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
ENERO - DICIEMBRE,2019,13/01/2020,LAMBAYEQUE,SUPERIOR,FAMILIA,FAMILIA CIVIL,INCIDENTE,,3,3,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14/06/2023
