periodo,anio,fecha_descarga,distrito_fiscal,tipo_fiscalia,materia,especialidad,tipo_caso,especilizada,ingresado,atendido,ubigeo_pjfs,dpto_pjfs,prov_pjfs,dist_pjfs,fecha_corte
ENERO - DICIEMBRE,2024,06/01/2025,LIMA CENTRO,SUPERIOR,PENAL,PENAL,CONSULTAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,78,75,150101,LIMA,LIMA,LIMA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA CENTRO,SUPERIOR,PENAL,PENAL,CONSULTAS,DELITOS DE TRATA DE PERSONAS,11,11,150101,LIMA,LIMA,LIMA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA CENTRO,SUPERIOR,PENAL,PENAL,CONSULTAS,LAVADO DE ACTIVOS Y PERDIDA DE DOMINIO,89,85,150101,LIMA,LIMA,LIMA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA CENTRO,SUPERIOR,PENAL,PENAL,CONSULTAS,,34,34,150101,LIMA,LIMA,LIMA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA CENTRO,SUPERIOR,PENAL,PENAL,CONTIENDA,DELITOS DE CIBERDELINCUENCIA,503,428,150101,LIMA,LIMA,LIMA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA CENTRO,SUPERIOR,PENAL,PENAL,CONTIENDA,DELITOS DE TRATA DE PERSONAS,7,7,150101,LIMA,LIMA,LIMA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA CENTRO,SUPERIOR,PENAL,PENAL,CONTIENDA,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,475,415,150101,LIMA,LIMA,LIMA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA CENTRO,SUPERIOR,PENAL,PENAL,CONTIENDA,,985,892,150101,LIMA,LIMA,LIMA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA CENTRO,SUPERIOR,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,108,107,150101,LIMA,LIMA,LIMA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA CENTRO,SUPERIOR,PENAL,PENAL,DENUNCIA,,654,639,150101,LIMA,LIMA,LIMA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA CENTRO,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,CONTRA LA CRIMINALIDAD ORGANIZADA,2,2,150101,LIMA,LIMA,LIMA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA CENTRO,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,DELITOS DE CORRUPCION DE FUNCIONARIOS,6,6,150101,LIMA,LIMA,LIMA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA CENTRO,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,LAVADO DE ACTIVOS Y PERDIDA DE DOMINIO,6,6,150101,LIMA,LIMA,LIMA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA CENTRO,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,,8,8,150101,LIMA,LIMA,LIMA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA CENTRO,SUPERIOR,PENAL,PENAL,EXPEDIENTE,CONTRA LA CRIMINALIDAD ORGANIZADA,108,104,150101,LIMA,LIMA,LIMA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA CENTRO,SUPERIOR,PENAL,PENAL,EXPEDIENTE,DELITOS DE CORRUPCION DE FUNCIONARIOS,98,47,150101,LIMA,LIMA,LIMA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA CENTRO,SUPERIOR,PENAL,PENAL,EXPEDIENTE,DELITOS DE TRATA DE PERSONAS,49,45,150101,LIMA,LIMA,LIMA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA CENTRO,SUPERIOR,PENAL,PENAL,EXPEDIENTE,LAVADO DE ACTIVOS Y PERDIDA DE DOMINIO,72,48,150101,LIMA,LIMA,LIMA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA CENTRO,SUPERIOR,PENAL,PENAL,EXPEDIENTE,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,949,885,150101,LIMA,LIMA,LIMA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA CENTRO,SUPERIOR,PENAL,PENAL,EXPEDIENTE,,3172,2799,150101,LIMA,LIMA,LIMA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA CENTRO,SUPERIOR,PENAL,PENAL,INCIDENTE,DELITOS DE CIBERDELINCUENCIA,71,65,150101,LIMA,LIMA,LIMA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA CENTRO,SUPERIOR,PENAL,PENAL,INCIDENTE,DELITOS DE TRATA DE PERSONAS,58,58,150101,LIMA,LIMA,LIMA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA CENTRO,SUPERIOR,PENAL,PENAL,INCIDENTE,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,184,183,150101,LIMA,LIMA,LIMA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA CENTRO,SUPERIOR,PENAL,PENAL,INCIDENTE,,854,794,150101,LIMA,LIMA,LIMA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA CENTRO,SUPERIOR,PENAL,PENAL,INCIDENTE-EXPEDIENTE,CONTRA LA CRIMINALIDAD ORGANIZADA,2,2,150101,LIMA,LIMA,LIMA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA CENTRO,SUPERIOR,PENAL,PENAL,INCIDENTE-EXPEDIENTE,DELITOS DE CORRUPCION DE FUNCIONARIOS,1,1,150101,LIMA,LIMA,LIMA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA CENTRO,SUPERIOR,PENAL,PENAL,INCIDENTE-EXPEDIENTE,LAVADO DE ACTIVOS Y PERDIDA DE DOMINIO,5,2,150101,LIMA,LIMA,LIMA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA CENTRO,SUPERIOR,PENAL,PENAL,INCIDENTE-EXPEDIENTE,,46,44,150101,LIMA,LIMA,LIMA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA CENTRO,SUPERIOR,PENAL,PENAL,QUEJAS,CONTRA LA CRIMINALIDAD ORGANIZADA,103,103,150101,LIMA,LIMA,LIMA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA CENTRO,SUPERIOR,PENAL,PENAL,QUEJAS,DELITOS DE CIBERDELINCUENCIA,160,158,150101,LIMA,LIMA,LIMA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA CENTRO,SUPERIOR,PENAL,PENAL,QUEJAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,241,227,150101,LIMA,LIMA,LIMA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA CENTRO,SUPERIOR,PENAL,PENAL,QUEJAS,DELITOS DE TRATA DE PERSONAS,10,10,150101,LIMA,LIMA,LIMA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA CENTRO,SUPERIOR,PENAL,PENAL,QUEJAS,LAVADO DE ACTIVOS Y PERDIDA DE DOMINIO,172,168,150101,LIMA,LIMA,LIMA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA CENTRO,SUPERIOR,PENAL,PENAL,QUEJAS,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,1006,980,150101,LIMA,LIMA,LIMA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA CENTRO,SUPERIOR,PENAL,PENAL,QUEJAS,,5799,5574,150101,LIMA,LIMA,LIMA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA CENTRO,SUPREMA,FAMILIA,FAMILIA,PROCESO FAMILIA,,16330,13492,150101,LIMA,LIMA,LIMA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA CENTRO,SUPREMA,PENAL,PENAL,PROCESO PENAL,DELITOS DE CORRUPCION DE FUNCIONARIOS,2225,2223,150101,LIMA,LIMA,LIMA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA CENTRO,SUPREMA,PENAL,PENAL,PROCESO PENAL,,2191,1957,150101,LIMA,LIMA,LIMA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA ESTE,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,,40,34,150137,LIMA,LIMA,SANTA ANITA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA ESTE,PROVINCIAL,FAMILIA,ACTOS CONTRA LA LIBERTAD SEXUAL,DENUNCIA,,1,1,150137,LIMA,LIMA,SANTA ANITA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA ESTE,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,1089,1044,150137,LIMA,LIMA,SANTA ANITA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA ESTE,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,,1507,1397,150137,LIMA,LIMA,SANTA ANITA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA ESTE,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,256,244,150137,LIMA,LIMA,SANTA ANITA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA ESTE,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,,648,614,150137,LIMA,LIMA,SANTA ANITA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA ESTE,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,144,138,150137,LIMA,LIMA,SANTA ANITA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA ESTE,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,DENUNCIA,,2,2,150137,LIMA,LIMA,SANTA ANITA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA ESTE,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,1,1,150137,LIMA,LIMA,SANTA ANITA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA ESTE,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,383,311,150137,LIMA,LIMA,SANTA ANITA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA ESTE,PROVINCIAL,PENAL,PENAL,DENUNCIA,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,24158,21569,150137,LIMA,LIMA,SANTA ANITA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA ESTE,PROVINCIAL,PENAL,PENAL,DENUNCIA,,60003,53737,150137,LIMA,LIMA,SANTA ANITA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA ESTE,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,10,10,150137,LIMA,LIMA,SANTA ANITA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA ESTE,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,,590,546,150137,LIMA,LIMA,SANTA ANITA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA ESTE,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,101,101,150137,LIMA,LIMA,SANTA ANITA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA ESTE,SUPERIOR,FAMILIA,FAMILIA CIVIL,INCIDENTE,,135,123,150137,LIMA,LIMA,SANTA ANITA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA ESTE,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,20,20,150137,LIMA,LIMA,SANTA ANITA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA ESTE,SUPERIOR,FAMILIA,FAMILIA PENAL,INCIDENTE,,40,39,150137,LIMA,LIMA,SANTA ANITA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA ESTE,SUPERIOR,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,24,24,150137,LIMA,LIMA,SANTA ANITA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA ESTE,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,316,316,150137,LIMA,LIMA,SANTA ANITA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA ESTE,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,INCIDENTE,,1074,1071,150137,LIMA,LIMA,SANTA ANITA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA ESTE,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,2,2,150137,LIMA,LIMA,SANTA ANITA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA ESTE,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,,1,1,150137,LIMA,LIMA,SANTA ANITA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA ESTE,SUPERIOR,PENAL,PENAL,APELACION EXPEDIENTE,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,127,110,150137,LIMA,LIMA,SANTA ANITA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA ESTE,SUPERIOR,PENAL,PENAL,APELACION EXPEDIENTE,,221,188,150137,LIMA,LIMA,SANTA ANITA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA ESTE,SUPERIOR,PENAL,PENAL,CONSULTAS,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,82,78,150137,LIMA,LIMA,SANTA ANITA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA ESTE,SUPERIOR,PENAL,PENAL,CONSULTAS,,307,275,150137,LIMA,LIMA,SANTA ANITA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA ESTE,SUPERIOR,PENAL,PENAL,DENUNCIA,,137,124,150137,LIMA,LIMA,SANTA ANITA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA ESTE,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,8,8,150137,LIMA,LIMA,SANTA ANITA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA ESTE,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,,20,19,150137,LIMA,LIMA,SANTA ANITA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA ESTE,SUPERIOR,PENAL,PENAL,EXPEDIENTE,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,7,7,150137,LIMA,LIMA,SANTA ANITA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA ESTE,SUPERIOR,PENAL,PENAL,EXPEDIENTE,,161,126,150137,LIMA,LIMA,SANTA ANITA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA ESTE,SUPERIOR,PENAL,PENAL,INCIDENTE-EXPEDIENTE,,22,20,150137,LIMA,LIMA,SANTA ANITA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA ESTE,SUPERIOR,PENAL,PENAL,QUEJAS,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,429,319,150137,LIMA,LIMA,SANTA ANITA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA ESTE,SUPERIOR,PENAL,PENAL,QUEJAS,,1847,1331,150137,LIMA,LIMA,SANTA ANITA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NOROESTE,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,,236,232,70106,CALLAO,CALLAO,VENTANILLA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NOROESTE,PROVINCIAL,FAMILIA,ACTOS CONTRA LA LIBERTAD SEXUAL,DENUNCIA,,1,1,70106,CALLAO,CALLAO,VENTANILLA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NOROESTE,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,605,593,70106,CALLAO,CALLAO,VENTANILLA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NOROESTE,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,,526,508,70106,CALLAO,CALLAO,VENTANILLA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NOROESTE,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,208,203,70106,CALLAO,CALLAO,VENTANILLA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NOROESTE,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,,484,464,70106,CALLAO,CALLAO,VENTANILLA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NOROESTE,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,24,23,70106,CALLAO,CALLAO,VENTANILLA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NOROESTE,PROVINCIAL,PENAL,PENAL,DENUNCIA,CONTRA LA CRIMINALIDAD ORGANIZADA,62,62,70106,CALLAO,CALLAO,VENTANILLA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NOROESTE,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS ADUANEROS Y CONTRA LA PROPIEDAD INTELECTUAL,211,211,70106,CALLAO,CALLAO,VENTANILLA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NOROESTE,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,151,150,70106,CALLAO,CALLAO,VENTANILLA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NOROESTE,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRAFICO ILICITO DE DROGAS,121,121,70106,CALLAO,CALLAO,VENTANILLA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NOROESTE,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,90,85,70106,CALLAO,CALLAO,VENTANILLA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NOROESTE,PROVINCIAL,PENAL,PENAL,DENUNCIA,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,8130,7672,70106,CALLAO,CALLAO,VENTANILLA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NOROESTE,PROVINCIAL,PENAL,PENAL,DENUNCIA,,18018,16512,70106,CALLAO,CALLAO,VENTANILLA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NOROESTE,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,MATERIA AMBIENTAL,108,108,70106,CALLAO,CALLAO,VENTANILLA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NOROESTE,SUPERIOR,CIVIL,CIVIL,EXPEDIENTE,,25,24,70106,CALLAO,CALLAO,VENTANILLA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NOROESTE,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,102,97,70106,CALLAO,CALLAO,VENTANILLA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NOROESTE,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,14,10,70106,CALLAO,CALLAO,VENTANILLA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NOROESTE,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,227,221,70106,CALLAO,CALLAO,VENTANILLA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NOROESTE,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,,531,528,70106,CALLAO,CALLAO,VENTANILLA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NOROESTE,SUPERIOR,PENAL,PENAL,APELACION EXPEDIENTE,,21,20,70106,CALLAO,CALLAO,VENTANILLA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NOROESTE,SUPERIOR,PENAL,PENAL,CONSULTAS,,35,33,70106,CALLAO,CALLAO,VENTANILLA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NOROESTE,SUPERIOR,PENAL,PENAL,CONTIENDA,,105,99,70106,CALLAO,CALLAO,VENTANILLA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NOROESTE,SUPERIOR,PENAL,PENAL,DENUNCIA,,61,43,70106,CALLAO,CALLAO,VENTANILLA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NOROESTE,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,,6,5,70106,CALLAO,CALLAO,VENTANILLA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NOROESTE,SUPERIOR,PENAL,PENAL,EXPEDIENTE,,10,10,70106,CALLAO,CALLAO,VENTANILLA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NOROESTE,SUPERIOR,PENAL,PENAL,INCIDENTE,,124,117,70106,CALLAO,CALLAO,VENTANILLA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NOROESTE,SUPERIOR,PENAL,PENAL,QUEJAS,,906,880,70106,CALLAO,CALLAO,VENTANILLA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NORTE,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,,452,446,150112,LIMA,LIMA,INDEPENDENCIA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NORTE,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,2676,2625,150112,LIMA,LIMA,INDEPENDENCIA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NORTE,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,,1581,1538,150112,LIMA,LIMA,INDEPENDENCIA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NORTE,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,560,559,150112,LIMA,LIMA,INDEPENDENCIA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NORTE,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,,1743,1693,150112,LIMA,LIMA,INDEPENDENCIA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NORTE,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,64,64,150112,LIMA,LIMA,INDEPENDENCIA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NORTE,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,DENUNCIA,,122,122,150112,LIMA,LIMA,INDEPENDENCIA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NORTE,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS ADUANEROS Y CONTRA LA PROPIEDAD INTELECTUAL,219,218,150112,LIMA,LIMA,INDEPENDENCIA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NORTE,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,457,425,150112,LIMA,LIMA,INDEPENDENCIA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NORTE,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRAFICO ILICITO DE DROGAS,210,205,150112,LIMA,LIMA,INDEPENDENCIA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NORTE,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRATA DE PERSONAS,253,247,150112,LIMA,LIMA,INDEPENDENCIA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NORTE,PROVINCIAL,PENAL,PENAL,DENUNCIA,LAVADO DE ACTIVOS Y PERDIDA DE DOMINIO,61,61,150112,LIMA,LIMA,INDEPENDENCIA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NORTE,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,62,62,150112,LIMA,LIMA,INDEPENDENCIA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NORTE,PROVINCIAL,PENAL,PENAL,DENUNCIA,TRANSITO Y SEGURIDAD VIAL,4841,4602,150112,LIMA,LIMA,INDEPENDENCIA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NORTE,PROVINCIAL,PENAL,PENAL,DENUNCIA,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,27151,25874,150112,LIMA,LIMA,INDEPENDENCIA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NORTE,PROVINCIAL,PENAL,PENAL,DENUNCIA,,47686,43620,150112,LIMA,LIMA,INDEPENDENCIA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NORTE,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,DELITOS ADUANEROS Y CONTRA LA PROPIEDAD INTELECTUAL,2,1,150112,LIMA,LIMA,INDEPENDENCIA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NORTE,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,DELITOS DE TRAFICO ILICITO DE DROGAS,23,18,150112,LIMA,LIMA,INDEPENDENCIA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NORTE,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,DELITOS DE TRATA DE PERSONAS,1,1,150112,LIMA,LIMA,INDEPENDENCIA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NORTE,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,MATERIA AMBIENTAL,4,3,150112,LIMA,LIMA,INDEPENDENCIA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NORTE,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,1,,150112,LIMA,LIMA,INDEPENDENCIA,30/10/2025
ENERO - DICIEMBRE,2024,06/01/2025,LIMA NORTE,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,,30,26,150112,LIMA,LIMA,INDEPENDENCIA,30/10/2025
