"periodo","anio","fecha_descarga","distrito_fiscal","tipo_fiscalia","materia","especialidad","tipo_caso","especilizada","ingresado","atendido","ubigeo_pjfs","dpto_pjfs","prov_pjfs","dist_pjfs","fecha_corte"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PROVINCIAL","CIVIL","CIVIL","EXPEDIENTE","","83","50","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PROVINCIAL","FAMILIA","ACTOS CONTRA LA LIBERTAD SEXUAL","DENUNCIA","","132","120","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PROVINCIAL","FAMILIA","FAMILIA CIVIL","EXPEDIENTE","","301","278","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PROVINCIAL","FAMILIA","FAMILIA PENAL","DENUNCIA","","345","301","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PROVINCIAL","FAMILIA","FAMILIA PENAL","EXPEDIENTE","","105","102","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PROVINCIAL","FAMILIA","FAMILIA TUTELAR","DENUNCIA","","510","476","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PROVINCIAL","FAMILIA","FAMILIA TUTELAR","EXPEDIENTE","","52","45","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PROVINCIAL","FAMILIA","VIOLENCIA FAMILIAR","DENUNCIA","","84","70","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PROVINCIAL","PENAL","PENAL","DENUNCIA","CONTRA LA CRIMINALIDAD ORGANIZADA","25","25","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PROVINCIAL","PENAL","PENAL","DENUNCIA","DELITOS DE CORRUPCION DE FUNCIONARIOS","489","464","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PROVINCIAL","PENAL","PENAL","DENUNCIA","DELITOS DE TRAFICO ILICITO DE DROGAS","84","84","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PROVINCIAL","PENAL","PENAL","DENUNCIA","MATERIA AMBIENTAL","371","371","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PROVINCIAL","PENAL","PENAL","DENUNCIA","VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR","1659","1629","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PROVINCIAL","PENAL","PENAL","DENUNCIA","","12158","11598","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PROVINCIAL","PENAL","PENAL","EXPEDIENTE","DELITOS DE CORRUPCION DE FUNCIONARIOS","1","1","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PROVINCIAL","PENAL","PENAL","EXPEDIENTE","","9","2","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PROVINCIAL","PENAL","PENAL","INVESTIGACION PREVENTIVA","DELITOS DE CORRUPCION DE FUNCIONARIOS","1","1","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PROVINCIAL","PENAL","PENAL","INVESTIGACION PREVENTIVA","MATERIA AMBIENTAL","84","84","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","PROVINCIAL","PENAL","PENAL","INVESTIGACION PREVENTIVA","","1080","1073","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","SUPERIOR","CIVIL","CIVIL","EXPEDIENTE","","1","","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","SUPERIOR","FAMILIA","FAMILIA CIVIL","EXPEDIENTE","","2","2","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","SUPERIOR","FAMILIA","FAMILIA CIVIL","INCIDENTE","","5","5","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","SUPERIOR","FAMILIA","FAMILIA PENAL","EXPEDIENTE","","4","3","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","SUPERIOR","FAMILIA","FAMILIA PENAL","INCIDENTE","","12","12","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","SUPERIOR","FAMILIA","FAMILIA TUTELAR","EXPEDIENTE","","2","2","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","SUPERIOR","FAMILIA","VIOLENCIA FAMILIAR","EXPEDIENTE","","9","9","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","SUPERIOR","FAMILIA","VIOLENCIA FAMILIAR","INCIDENTE","","123","111","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","SUPERIOR","PENAL","PENAL","APELACION DENUNCIA","","671","660","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","SUPERIOR","PENAL","PENAL","APELACION EXPEDIENTE","","5","5","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","SUPERIOR","PENAL","PENAL","CONSULTAS","","136","133","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","SUPERIOR","PENAL","PENAL","DENUNCIA","","61","51","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","SUPERIOR","PENAL","PENAL","EXCLUSION FISCAL","","27","26","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","SUPERIOR","PENAL","PENAL","EXPEDIENTE","","69","66","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","SUPERIOR","PENAL","PENAL","INCIDENTE-EXPEDIENTE","","58","55","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AMAZONAS","SUPERIOR","PENAL","PENAL","QUEJAS","","492","474","010101","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","ANCASH","PROVINCIAL","CIVIL","CIVIL","EXPEDIENTE","","44","39","020101","ANCASH","HUARAZ","HUARAZ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","ANCASH","PROVINCIAL","FAMILIA","ACTOS CONTRA LA LIBERTAD SEXUAL","DENUNCIA","","45","44","020101","ANCASH","HUARAZ","HUARAZ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","ANCASH","PROVINCIAL","FAMILIA","FAMILIA CIVIL","EXPEDIENTE","","798","736","020101","ANCASH","HUARAZ","HUARAZ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","ANCASH","PROVINCIAL","FAMILIA","FAMILIA PENAL","DENUNCIA","","544","493","020101","ANCASH","HUARAZ","HUARAZ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","ANCASH","PROVINCIAL","FAMILIA","FAMILIA PENAL","EXPEDIENTE","","192","183","020101","ANCASH","HUARAZ","HUARAZ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","ANCASH","PROVINCIAL","FAMILIA","FAMILIA TUTELAR","DENUNCIA","","474","439","020101","ANCASH","HUARAZ","HUARAZ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","ANCASH","PROVINCIAL","FAMILIA","FAMILIA TUTELAR","EXPEDIENTE","","75","72","020101","ANCASH","HUARAZ","HUARAZ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","ANCASH","PROVINCIAL","FAMILIA","VIOLENCIA FAMILIAR","DENUNCIA","","10","9","020101","ANCASH","HUARAZ","HUARAZ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","ANCASH","PROVINCIAL","FAMILIA","VIOLENCIA FAMILIAR","EXPEDIENTE","","28","27","020101","ANCASH","HUARAZ","HUARAZ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","ANCASH","PROVINCIAL","PENAL","PENAL","DENUNCIA","DELITOS DE CORRUPCION DE FUNCIONARIOS","853","823","020101","ANCASH","HUARAZ","HUARAZ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","ANCASH","PROVINCIAL","PENAL","PENAL","DENUNCIA","MATERIA AMBIENTAL","112","112","020101","ANCASH","HUARAZ","HUARAZ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","ANCASH","PROVINCIAL","PENAL","PENAL","DENUNCIA","VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR","3946","3838","020101","ANCASH","HUARAZ","HUARAZ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","ANCASH","PROVINCIAL","PENAL","PENAL","DENUNCIA","","16458","15893","020101","ANCASH","HUARAZ","HUARAZ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","ANCASH","PROVINCIAL","PENAL","PENAL","EXPEDIENTE","","13","11","020101","ANCASH","HUARAZ","HUARAZ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","ANCASH","PROVINCIAL","PENAL","PENAL","INVESTIGACION PREVENTIVA","MATERIA AMBIENTAL","117","117","020101","ANCASH","HUARAZ","HUARAZ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","ANCASH","PROVINCIAL","PENAL","PENAL","INVESTIGACION PREVENTIVA","","552","550","020101","ANCASH","HUARAZ","HUARAZ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","ANCASH","SUPERIOR","CIVIL","CIVIL","EXPEDIENTE","","4","4","020101","ANCASH","HUARAZ","HUARAZ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","ANCASH","SUPERIOR","FAMILIA","FAMILIA CIVIL","EXPEDIENTE","","92","92","020101","ANCASH","HUARAZ","HUARAZ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","ANCASH","SUPERIOR","FAMILIA","FAMILIA CIVIL","INCIDENTE","","4","4","020101","ANCASH","HUARAZ","HUARAZ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","ANCASH","SUPERIOR","FAMILIA","FAMILIA PENAL","EXPEDIENTE","","40","39","020101","ANCASH","HUARAZ","HUARAZ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","ANCASH","SUPERIOR","FAMILIA","FAMILIA PENAL","INCIDENTE","","1","1","020101","ANCASH","HUARAZ","HUARAZ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","ANCASH","SUPERIOR","FAMILIA","FAMILIA TUTELAR","EXPEDIENTE","","22","22","020101","ANCASH","HUARAZ","HUARAZ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","ANCASH","SUPERIOR","FAMILIA","VIOLENCIA FAMILIAR","EXPEDIENTE","","282","272","020101","ANCASH","HUARAZ","HUARAZ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","ANCASH","SUPERIOR","FAMILIA","VIOLENCIA FAMILIAR","INCIDENTE","","25","24","020101","ANCASH","HUARAZ","HUARAZ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","ANCASH","SUPERIOR","PENAL","PENAL","APELACION DENUNCIA","DELITOS DE CORRUPCION DE FUNCIONARIOS","94","94","020101","ANCASH","HUARAZ","HUARAZ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","ANCASH","SUPERIOR","PENAL","PENAL","APELACION DENUNCIA","","749","721","020101","ANCASH","HUARAZ","HUARAZ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","ANCASH","SUPERIOR","PENAL","PENAL","APELACION EXPEDIENTE","","3","3","020101","ANCASH","HUARAZ","HUARAZ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","ANCASH","SUPERIOR","PENAL","PENAL","CONSULTAS","DELITOS DE CORRUPCION DE FUNCIONARIOS","52","52","020101","ANCASH","HUARAZ","HUARAZ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","ANCASH","SUPERIOR","PENAL","PENAL","CONSULTAS","","319","315","020101","ANCASH","HUARAZ","HUARAZ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","ANCASH","SUPERIOR","PENAL","PENAL","DENUNCIA","DELITOS DE CORRUPCION DE FUNCIONARIOS","69","69","020101","ANCASH","HUARAZ","HUARAZ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","ANCASH","SUPERIOR","PENAL","PENAL","DENUNCIA","","78","78","020101","ANCASH","HUARAZ","HUARAZ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","ANCASH","SUPERIOR","PENAL","PENAL","EXCLUSION FISCAL","DELITOS DE CORRUPCION DE FUNCIONARIOS","6","6","020101","ANCASH","HUARAZ","HUARAZ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","ANCASH","SUPERIOR","PENAL","PENAL","EXCLUSION FISCAL","","26","26","020101","ANCASH","HUARAZ","HUARAZ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","ANCASH","SUPERIOR","PENAL","PENAL","EXPEDIENTE","DELITOS DE CORRUPCION DE FUNCIONARIOS","5","2","020101","ANCASH","HUARAZ","HUARAZ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","ANCASH","SUPERIOR","PENAL","PENAL","EXPEDIENTE","","25","23","020101","ANCASH","HUARAZ","HUARAZ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","ANCASH","SUPERIOR","PENAL","PENAL","INCIDENTE-EXPEDIENTE","DELITOS DE CORRUPCION DE FUNCIONARIOS","4","4","020101","ANCASH","HUARAZ","HUARAZ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","ANCASH","SUPERIOR","PENAL","PENAL","INCIDENTE-EXPEDIENTE","","13","13","020101","ANCASH","HUARAZ","HUARAZ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","ANCASH","SUPERIOR","PENAL","PENAL","QUEJAS","DELITOS DE CORRUPCION DE FUNCIONARIOS","100","99","020101","ANCASH","HUARAZ","HUARAZ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","ANCASH","SUPERIOR","PENAL","PENAL","QUEJAS","","1281","1276","020101","ANCASH","HUARAZ","HUARAZ","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","APURIMAC","PROVINCIAL","CIVIL","CIVIL","EXPEDIENTE","","103","92","030101","APURIMAC","ABANCAY","ABANCAY","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","APURIMAC","PROVINCIAL","FAMILIA","ACTOS CONTRA LA LIBERTAD SEXUAL","DENUNCIA","","40","31","030101","APURIMAC","ABANCAY","ABANCAY","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","APURIMAC","PROVINCIAL","FAMILIA","FAMILIA CIVIL","EXPEDIENTE","","447","429","030101","APURIMAC","ABANCAY","ABANCAY","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","APURIMAC","PROVINCIAL","FAMILIA","FAMILIA PENAL","DENUNCIA","","561","501","030101","APURIMAC","ABANCAY","ABANCAY","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","APURIMAC","PROVINCIAL","FAMILIA","FAMILIA PENAL","EXPEDIENTE","","162","151","030101","APURIMAC","ABANCAY","ABANCAY","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","APURIMAC","PROVINCIAL","FAMILIA","FAMILIA TUTELAR","DENUNCIA","","1492","1249","030101","APURIMAC","ABANCAY","ABANCAY","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","APURIMAC","PROVINCIAL","FAMILIA","FAMILIA TUTELAR","EXPEDIENTE","","249","226","030101","APURIMAC","ABANCAY","ABANCAY","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","APURIMAC","PROVINCIAL","FAMILIA","VIOLENCIA FAMILIAR","DENUNCIA","","86","84","030101","APURIMAC","ABANCAY","ABANCAY","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","APURIMAC","PROVINCIAL","FAMILIA","VIOLENCIA FAMILIAR","EXPEDIENTE","","7","7","030101","APURIMAC","ABANCAY","ABANCAY","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","APURIMAC","PROVINCIAL","PENAL","PENAL","DENUNCIA","CONTRA LA CRIMINALIDAD ORGANIZADA","42","37","030101","APURIMAC","ABANCAY","ABANCAY","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","APURIMAC","PROVINCIAL","PENAL","PENAL","DENUNCIA","DELITOS DE CORRUPCION DE FUNCIONARIOS","316","304","030101","APURIMAC","ABANCAY","ABANCAY","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","APURIMAC","PROVINCIAL","PENAL","PENAL","DENUNCIA","DELITOS DE TRAFICO ILICITO DE DROGAS","68","68","030101","APURIMAC","ABANCAY","ABANCAY","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","APURIMAC","PROVINCIAL","PENAL","PENAL","DENUNCIA","MATERIA AMBIENTAL","240","235","030101","APURIMAC","ABANCAY","ABANCAY","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","APURIMAC","PROVINCIAL","PENAL","PENAL","DENUNCIA","","16131","15089","030101","APURIMAC","ABANCAY","ABANCAY","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","APURIMAC","PROVINCIAL","PENAL","PENAL","EXPEDIENTE","DELITOS DE TRAFICO ILICITO DE DROGAS","7","7","030101","APURIMAC","ABANCAY","ABANCAY","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","APURIMAC","PROVINCIAL","PENAL","PENAL","EXPEDIENTE","","15","11","030101","APURIMAC","ABANCAY","ABANCAY","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","APURIMAC","PROVINCIAL","PENAL","PENAL","INVESTIGACION PREVENTIVA","DELITOS DE CORRUPCION DE FUNCIONARIOS","38","38","030101","APURIMAC","ABANCAY","ABANCAY","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","APURIMAC","PROVINCIAL","PENAL","PENAL","INVESTIGACION PREVENTIVA","MATERIA AMBIENTAL","7","7","030101","APURIMAC","ABANCAY","ABANCAY","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","APURIMAC","PROVINCIAL","PENAL","PENAL","INVESTIGACION PREVENTIVA","","875","855","030101","APURIMAC","ABANCAY","ABANCAY","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","APURIMAC","SUPERIOR","CIVIL","CIVIL","EXPEDIENTE","","24","24","030101","APURIMAC","ABANCAY","ABANCAY","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","APURIMAC","SUPERIOR","FAMILIA","FAMILIA CIVIL","EXPEDIENTE","","34","32","030101","APURIMAC","ABANCAY","ABANCAY","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","APURIMAC","SUPERIOR","FAMILIA","FAMILIA PENAL","EXPEDIENTE","","21","21","030101","APURIMAC","ABANCAY","ABANCAY","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","APURIMAC","SUPERIOR","FAMILIA","FAMILIA PENAL","INCIDENTE","","1","1","030101","APURIMAC","ABANCAY","ABANCAY","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","APURIMAC","SUPERIOR","FAMILIA","FAMILIA TUTELAR","EXPEDIENTE","","14","14","030101","APURIMAC","ABANCAY","ABANCAY","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","APURIMAC","SUPERIOR","FAMILIA","VIOLENCIA FAMILIAR","EXPEDIENTE","","92","92","030101","APURIMAC","ABANCAY","ABANCAY","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","APURIMAC","SUPERIOR","FAMILIA","VIOLENCIA FAMILIAR","INCIDENTE","","6","6","030101","APURIMAC","ABANCAY","ABANCAY","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","APURIMAC","SUPERIOR","PENAL","PENAL","APELACION DENUNCIA","DELITOS DE CORRUPCION DE FUNCIONARIOS","68","68","030101","APURIMAC","ABANCAY","ABANCAY","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","APURIMAC","SUPERIOR","PENAL","PENAL","APELACION DENUNCIA","","560","541","030101","APURIMAC","ABANCAY","ABANCAY","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","APURIMAC","SUPERIOR","PENAL","PENAL","APELACION EXPEDIENTE","","2","2","030101","APURIMAC","ABANCAY","ABANCAY","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","APURIMAC","SUPERIOR","PENAL","PENAL","CONSULTAS","DELITOS DE CORRUPCION DE FUNCIONARIOS","10","10","030101","APURIMAC","ABANCAY","ABANCAY","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","APURIMAC","SUPERIOR","PENAL","PENAL","CONSULTAS","","97","92","030101","APURIMAC","ABANCAY","ABANCAY","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","APURIMAC","SUPERIOR","PENAL","PENAL","DENUNCIA","DELITOS DE CORRUPCION DE FUNCIONARIOS","10","10","030101","APURIMAC","ABANCAY","ABANCAY","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","APURIMAC","SUPERIOR","PENAL","PENAL","DENUNCIA","","28","28","030101","APURIMAC","ABANCAY","ABANCAY","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","APURIMAC","SUPERIOR","PENAL","PENAL","EXCLUSION FISCAL","","13","12","030101","APURIMAC","ABANCAY","ABANCAY","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","APURIMAC","SUPERIOR","PENAL","PENAL","EXPEDIENTE","","29","28","030101","APURIMAC","ABANCAY","ABANCAY","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","APURIMAC","SUPERIOR","PENAL","PENAL","INCIDENTE-EXPEDIENTE","","18","18","030101","APURIMAC","ABANCAY","ABANCAY","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","APURIMAC","SUPERIOR","PENAL","PENAL","QUEJAS","DELITOS DE CORRUPCION DE FUNCIONARIOS","32","32","030101","APURIMAC","ABANCAY","ABANCAY","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","APURIMAC","SUPERIOR","PENAL","PENAL","QUEJAS","","584","578","030101","APURIMAC","ABANCAY","ABANCAY","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AREQUIPA","PROVINCIAL","CIVIL","CIVIL","EXPEDIENTE","","32","30","040101","AREQUIPA","AREQUIPA","AREQUIPA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AREQUIPA","PROVINCIAL","FAMILIA","ACTOS CONTRA LA LIBERTAD SEXUAL","DENUNCIA","","72","71","040101","AREQUIPA","AREQUIPA","AREQUIPA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AREQUIPA","PROVINCIAL","FAMILIA","FAMILIA CIVIL","EXPEDIENTE","","2054","1975","040101","AREQUIPA","AREQUIPA","AREQUIPA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AREQUIPA","PROVINCIAL","FAMILIA","FAMILIA PENAL","DENUNCIA","","1269","1171","040101","AREQUIPA","AREQUIPA","AREQUIPA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AREQUIPA","PROVINCIAL","FAMILIA","FAMILIA PENAL","EXPEDIENTE","","226","218","040101","AREQUIPA","AREQUIPA","AREQUIPA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AREQUIPA","PROVINCIAL","FAMILIA","FAMILIA TUTELAR","DENUNCIA","","1038","966","040101","AREQUIPA","AREQUIPA","AREQUIPA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AREQUIPA","PROVINCIAL","FAMILIA","FAMILIA TUTELAR","EXPEDIENTE","","233","226","040101","AREQUIPA","AREQUIPA","AREQUIPA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AREQUIPA","PROVINCIAL","FAMILIA","VIOLENCIA FAMILIAR","DENUNCIA","","13","12","040101","AREQUIPA","AREQUIPA","AREQUIPA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AREQUIPA","PROVINCIAL","FAMILIA","VIOLENCIA FAMILIAR","EXPEDIENTE","","17","2","040101","AREQUIPA","AREQUIPA","AREQUIPA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AREQUIPA","PROVINCIAL","PENAL","PENAL","DENUNCIA","CONTRA LA CRIMINALIDAD ORGANIZADA","173","163","040101","AREQUIPA","AREQUIPA","AREQUIPA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AREQUIPA","PROVINCIAL","PENAL","PENAL","DENUNCIA","DELITOS DE CIBERDELINCUENCIA","44","44","040101","AREQUIPA","AREQUIPA","AREQUIPA","1/24/2024"
"ENERO - DICIEMBRE","2023","1/8/2024","AREQUIPA","PROVINCIAL","PENAL","PENAL","DENUNCIA","DELITOS DE CORRUPCION DE FUNCIONARIOS","674","598","040101","AREQUIPA","AREQUIPA","AREQUIPA","1/24/2024"
