periodo,anio,fecha_descarga,distrito_fiscal,tipo_fiscalia,materia,especialidad,tipo_caso,especializada,ingresado,atendido,ubigeo_pjfs,dpto_pjfs,prov_pjfs,dist_pjfs,fecha_corte
ENERO - DICIEMBRE,2020,08/01/2021,AREQUIPA,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,111,107,040101,AREQUIPA,AREQUIPA,AREQUIPA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AREQUIPA,SUPERIOR,FAMILIA,FAMILIA CIVIL,INCIDENTE,,3,3,040101,AREQUIPA,AREQUIPA,AREQUIPA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AREQUIPA,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,25,25,040101,AREQUIPA,AREQUIPA,AREQUIPA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AREQUIPA,SUPERIOR,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,8,8,040101,AREQUIPA,AREQUIPA,AREQUIPA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AREQUIPA,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,16,14,040101,AREQUIPA,AREQUIPA,AREQUIPA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AREQUIPA,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,INCIDENTE,,510,509,040101,AREQUIPA,AREQUIPA,AREQUIPA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AREQUIPA,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,,875,871,040101,AREQUIPA,AREQUIPA,AREQUIPA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AREQUIPA,SUPERIOR,PENAL,PENAL,CONSULTAS,,105,103,040101,AREQUIPA,AREQUIPA,AREQUIPA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AREQUIPA,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,,24,24,040101,AREQUIPA,AREQUIPA,AREQUIPA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AREQUIPA,SUPERIOR,PENAL,PENAL,EXPEDIENTE,,31,29,040101,AREQUIPA,AREQUIPA,AREQUIPA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AREQUIPA,SUPERIOR,PENAL,PENAL,INCIDENTE-EXPEDIENTE,,3,3,040101,AREQUIPA,AREQUIPA,AREQUIPA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AREQUIPA,SUPERIOR,PENAL,PENAL,QUEJAS,,784,780,040101,AREQUIPA,AREQUIPA,AREQUIPA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AYACUCHO,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,,19,4,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AYACUCHO,PROVINCIAL,FAMILIA,ACTOS CONTRA LA LIBERTAD SEXUAL,DENUNCIA,,48,38,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AYACUCHO,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,94,87,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AYACUCHO,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,,260,190,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AYACUCHO,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,49,45,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AYACUCHO,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,,148,97,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AYACUCHO,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,13,11,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AYACUCHO,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,DENUNCIA,,46,35,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AYACUCHO,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,1,1,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AYACUCHO,PROVINCIAL,PENAL,PENAL,DENUNCIA,CRIMINALIDAD ORGANIZADA,60,56,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AYACUCHO,PROVINCIAL,PENAL,PENAL,DENUNCIA,,33,32,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AYACUCHO,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,,315,312,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AYACUCHO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,875,789,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AYACUCHO,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,MATERIA AMBIENTAL,35,32,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AYACUCHO,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,169,160,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AYACUCHO,PROVINCIAL,PENAL,PENAL,DENUNCIA,,11103,8998,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AYACUCHO,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,,5,4,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AYACUCHO,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,,67,43,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AYACUCHO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRAFICO ILICITO DE DROGAS,221,214,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AYACUCHO,PROVINCIAL,PENAL,PENAL,DENUNCIA,,9,9,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AYACUCHO,SUPERIOR,CIVIL,CIVIL,EXPEDIENTE,,1,0,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AYACUCHO,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,12,12,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AYACUCHO,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,12,11,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AYACUCHO,SUPERIOR,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,6,6,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AYACUCHO,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,21,21,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AYACUCHO,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,34,34,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AYACUCHO,SUPERIOR,PENAL,PENAL,CONSULTAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,14,12,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AYACUCHO,SUPERIOR,PENAL,PENAL,QUEJAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,30,30,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AYACUCHO,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,,355,328,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AYACUCHO,SUPERIOR,PENAL,PENAL,CONSULTAS,,88,87,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AYACUCHO,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,,7,7,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AYACUCHO,SUPERIOR,PENAL,PENAL,EXPEDIENTE,,62,54,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AYACUCHO,SUPERIOR,PENAL,PENAL,INCIDENTE-EXPEDIENTE,,3,3,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,AYACUCHO,SUPERIOR,PENAL,PENAL,QUEJAS,,273,272,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CAJAMARCA,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,,70,63,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CAJAMARCA,PROVINCIAL,FAMILIA,ACTOS CONTRA LA LIBERTAD SEXUAL,DENUNCIA,,53,45,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CAJAMARCA,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,345,325,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CAJAMARCA,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,,447,423,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CAJAMARCA,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,42,41,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CAJAMARCA,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,,519,489,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CAJAMARCA,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,40,39,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CAJAMARCA,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,DENUNCIA,,107,100,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CAJAMARCA,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,14,14,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CAJAMARCA,PROVINCIAL,PENAL,PENAL,DENUNCIA,CRIMINALIDAD ORGANIZADA,15,15,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CAJAMARCA,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,,497,496,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CAJAMARCA,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,284,271,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CAJAMARCA,PROVINCIAL,PENAL,PENAL,DENUNCIA,,16395,14130,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CAJAMARCA,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,,343,333,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CAJAMARCA,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,75,72,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CAJAMARCA,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,MATERIA AMBIENTAL,161,154,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CAJAMARCA,SUPERIOR,CIVIL,CIVIL,EXPEDIENTE,,3,3,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CAJAMARCA,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,2,2,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CAJAMARCA,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,9,9,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CAJAMARCA,SUPERIOR,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,4,4,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CAJAMARCA,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,40,39,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CAJAMARCA,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,INCIDENTE,,11,11,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CAJAMARCA,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,,365,365,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CAJAMARCA,SUPERIOR,PENAL,PENAL,APELACION EXPEDIENTE,,64,64,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CAJAMARCA,SUPERIOR,PENAL,PENAL,CONSULTAS,,126,123,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CAJAMARCA,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,,5,5,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CAJAMARCA,SUPERIOR,PENAL,PENAL,EXPEDIENTE,,23,23,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CAJAMARCA,SUPERIOR,PENAL,PENAL,INCIDENTE-EXPEDIENTE,,1,0,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CAJAMARCA,SUPERIOR,PENAL,PENAL,QUEJAS,,498,491,060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CALLAO,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,,2,2,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CALLAO,PROVINCIAL,FAMILIA,ACTOS CONTRA LA LIBERTAD SEXUAL,DENUNCIA,,30,29,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CALLAO,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,322,307,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CALLAO,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,,368,346,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CALLAO,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,169,160,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CALLAO,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,,51,43,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CALLAO,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,4,4,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CALLAO,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,DENUNCIA,,25,24,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CALLAO,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,4,4,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CALLAO,PROVINCIAL,PENAL,PENAL,DENUNCIA,CRIMINALIDAD ORGANIZADA,17,16,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CALLAO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,143,140,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CALLAO,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,66,66,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CALLAO,PROVINCIAL,PENAL,PENAL,DENUNCIA,TRANSITO Y SEGURIDAD VIAL,1107,1105,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CALLAO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRAFICO ILICITO DE DROGAS,227,219,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CALLAO,PROVINCIAL,PENAL,PENAL,DENUNCIA,LAVADO DE ACTIVOS Y PERDIDA DE DOMINIO,26,21,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CALLAO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS ADUANEROS Y CONTRA LA PROPIEDAD INTELECTUAL,128,121,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CALLAO,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRATA DE PERSONAS,28,27,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CALLAO,PROVINCIAL,PENAL,PENAL,DENUNCIA,,9126,8483,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CALLAO,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,,184,133,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CALLAO,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,TRANSITO Y SEGURIDAD VIAL,1,1,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CALLAO,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,,1214,1214,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CALLAO,PROVINCIAL,PENAL,PENAL,DENUNCIA,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,8296,6004,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CALLAO,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,DELITOS ADUANEROS Y CONTRA LA PROPIEDAD INTELECTUAL,27,27,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CALLAO,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,MATERIA AMBIENTAL,17,17,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CALLAO,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,DELITOS DE TRAFICO ILICITO DE DROGAS,4,2,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CALLAO,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,DELITOS DE TRAFICO ILICITO DE DROGAS,4,4,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CALLAO,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,LAVADO DE ACTIVOS Y PERDIDA DE DOMINIO,1,1,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CALLAO,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,DELITOS ADUANEROS Y CONTRA LA PROPIEDAD INTELECTUAL,45,39,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CALLAO,SUPERIOR,CIVIL,CIVIL,EXPEDIENTE,,2,1,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CALLAO,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,16,16,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CALLAO,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,15,15,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CALLAO,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,,84,70,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CALLAO,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,INCIDENTE,,9,9,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CALLAO,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,69,69,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CALLAO,SUPERIOR,PENAL,PENAL,CONSULTAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,3,3,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CALLAO,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,DELITOS DE CORRUPCION DE FUNCIONARIOS,4,4,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CALLAO,SUPERIOR,PENAL,PENAL,QUEJAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,12,12,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CALLAO,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,,202,202,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CALLAO,SUPERIOR,PENAL,PENAL,APELACION EXPEDIENTE,,158,157,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CALLAO,SUPERIOR,PENAL,PENAL,CONSULTAS,,65,65,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CALLAO,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,,3,3,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CALLAO,SUPERIOR,PENAL,PENAL,EXPEDIENTE,,74,65,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CALLAO,SUPERIOR,PENAL,PENAL,INCIDENTE-EXPEDIENTE,,12,11,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CALLAO,SUPERIOR,PENAL,PENAL,QUEJAS,,522,481,070101,CALLAO,CALLAO,CALLAO,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CAÑETE,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,,9,9,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CAÑETE,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,,124,114,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CAÑETE,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,,134,111,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CAÑETE,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,,71,67,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CAÑETE,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,,150,144,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,15/06/2023
ENERO - DICIEMBRE,2020,08/01/2021,CAÑETE,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,,44,44,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,15/06/2023
