FECHA_CORTE,UBIGEO,year,month,day,hour,TT,HR,RR,PP,FF,DD
20260526,120904,2018,1,1,0,7.66098,89.515,1.778,687.40333,2.97943,145.64165
20260526,120904,2018,1,1,1,7.73552,90.295,0.254,686.94167,1.7,284.01833
20260526,120904,2018,1,1,2,7.57108,91.005,0.254,686.67667,1.65667,63.06462
20260526,120904,2018,1,1,3,7.52045,89.73167,0.0,686.5,1.13227,34.77467
20260526,120904,2018,1,1,4,7.13343,88.88167,0.508,686.60333,0.64763,72.41817
20260526,120904,2018,1,1,5,7.07517,91.42,0.0,686.83167,0.36277,132.07833
20260526,120904,2018,1,1,6,7.76345,86.50617,0.0,687.28667,0.57155,293.969
20260526,120904,2018,1,1,7,9.75117,73.02383,0.0,687.695,0.76983,69.29982
20260526,120904,2018,1,1,8,11.25983,67.639,0.0,687.895,1.39547,96.30208
20260526,120904,2018,1,1,9,12.6725,61.15333,0.0,687.825,1.60293,170.70455
20260526,120904,2018,1,1,10,14.02617,54.88617,0.0,687.165,1.55972,141.73052
20260526,120904,2018,1,1,11,15.36367,53.8425,0.0,686.43333,1.99003,87.11067
20260526,120904,2018,1,1,12,16.51867,53.4805,0.0,685.71167,3.181,73.4178
20260526,120904,2018,1,1,13,16.64467,55.36467,0.0,685.14333,6.50077,29.94583
20260526,120904,2018,1,1,14,15.85917,53.082,0.0,684.73667,4.83728,75.84548
20260526,120904,2018,1,1,15,15.202,52.84417,0.0,684.43667,2.98822,104.36305
20260526,120904,2018,1,1,16,13.4245,63.09867,0.0,684.52833,2.89245,155.50333
20260526,120904,2018,1,1,17,12.21883,69.663,0.0,684.81833,2.15857,151.73333
20260526,120904,2018,1,1,18,11.64217,73.25067,0.0,685.12667,2.03843,94.64317
20260526,120904,2018,1,1,19,10.42517,69.74017,0.0,685.58667,1.27747,148.64333
20260526,120904,2018,1,1,20,9.44467,74.20067,0.0,686.325,1.14325,217.24167
20260526,120904,2018,1,1,21,9.64633,79.44417,0.0,686.79667,1.79708,152.19808
20260526,120904,2018,1,1,22,9.63067,76.40133,0.0,687.21167,2.31545,30.06468
20260526,120904,2018,1,1,23,9.6065,80.84767,0.0,687.32,1.48512,302.33667
20260526,120904,2018,1,2,0,9.67017,82.85017,0.0,686.67667,0.85082,220.89333
20260526,120904,2018,1,2,1,9.52483,85.13767,0.0,686.155,0.81463,65.52728
20260526,120904,2018,1,2,2,9.37817,86.32333,0.0,685.73333,0.92582,216.1174
20260526,120904,2018,1,2,3,9.34583,87.70667,0.0,685.42,0.28298,135.18333
20260526,120904,2018,1,2,4,9.21783,88.335,0.0,685.40333,0.76065,271.92333
20260526,120904,2018,1,2,5,8.93483,90.06,0.0,685.59333,1.21157,290.34333
20260526,120904,2018,1,2,6,9.2385,89.555,0.0,685.93,1.09628,102.42583
20260526,120904,2018,1,2,7,10.5245,78.31333,0.0,686.515,0.46513,187.6945
20260526,120904,2018,1,2,8,12.71467,56.64317,0.0,686.82833,0.84632,162.12017
20260526,120904,2018,1,2,9,14.00117,43.34883,0.0,686.85333,1.72392,128.24867
20260526,120904,2018,1,2,10,14.66,37.98167,0.0,686.62167,1.7614,108.57333
20260526,120904,2018,1,2,11,14.97217,33.44367,0.0,686.18,1.1851,148.2725
20260526,120904,2018,1,2,12,15.93183,30.36733,0.0,685.625,1.16067,192.19413
20260526,120904,2018,1,2,13,17.739,31.99267,0.0,684.785,1.38595,159.13557
20260526,120904,2018,1,2,14,18.15633,33.943,0.0,683.77333,2.4377,93.2503
20260526,120904,2018,1,2,15,17.467,38.37267,0.0,683.17167,4.48965,172.8752
20260526,120904,2018,1,2,16,14.63583,52.9005,0.0,683.39667,4.8972,59.89533
20260526,120904,2018,1,2,17,12.41767,64.40767,0.0,684.38,3.86437,233.31527
20260526,120904,2018,1,2,18,10.09005,81.9555,2.032,685.44833,2.16828,182.48
20260526,120904,2018,1,2,19,7.54493,91.835,3.556,686.5,1.66723,146.71333
20260526,120904,2018,1,2,20,7.43677,93.16,1.524,687.26333,1.94605,126.065
20260526,120904,2018,1,2,21,6.99275,93.17333,0.254,687.63667,1.51205,147.795
20260526,120904,2018,1,2,22,6.61925,93.01833,0.0,687.66833,2.00535,280.91333
20260526,120904,2018,1,2,23,6.30047,90.41,0.0,687.33,2.37892,305.055
20260526,120904,2018,1,3,0,6.63228,87.4,0.0,686.77667,2.37202,236.45567
20260526,120904,2018,1,3,1,6.84825,89.21333,0.0,686.31833,1.85682,80.95142
20260526,120904,2018,1,3,2,6.57432,92.12167,0.0,686.01333,0.93963,141.76467
20260526,120904,2018,1,3,3,6.54755,93.87,0.0,685.865,0.9067,263.39
20260526,120904,2018,1,3,4,6.83903,92.60333,0.0,685.93167,0.73715,153.78785
20260526,120904,2018,1,3,5,7.11047,92.37333,0.0,686.295,0.74493,48.90733
20260526,120904,2018,1,3,6,7.31338,89.57833,0.0,686.75,0.49313,125.42
20260526,120904,2018,1,3,7,8.60692,83.28617,0.0,687.21,0.74317,136.04417
20260526,120904,2018,1,3,8,10.45167,72.94783,0.0,687.4,0.88908,113.024
20260526,120904,2018,1,3,9,11.5825,67.263,0.0,687.375,1.02188,134.87733
20260526,120904,2018,1,3,10,14.14967,58.6245,0.0,686.71667,1.27707,128.39868
20260526,120904,2018,1,3,11,15.68133,47.61983,0.0,685.835,1.60602,81.63483
20260526,120904,2018,1,3,12,17.2145,44.95967,0.0,684.88333,1.88495,161.26933
20260526,120904,2018,1,3,13,17.02483,42.921,0.0,684.22,2.39195,143.55533
20260526,120904,2018,1,3,14,18.26117,39.96283,0.0,683.41833,1.9308,120.02783
20260526,120904,2018,1,3,15,16.63783,43.24183,0.0,683.18,4.43868,200.77333
20260526,120904,2018,1,3,16,13.42333,56.36133,0.0,683.98667,3.57582,146.05167
20260526,120904,2018,1,3,17,11.53533,67.69433,0.0,684.63333,3.69723,114.63333
20260526,120904,2018,1,3,18,9.985,77.04083,0.0,684.89333,2.05523,230.90333
20260526,120904,2018,1,3,19,9.16883,80.79767,0.0,685.23167,2.4968,275.36167
20260526,120904,2018,1,3,20,8.992,81.84217,0.0,685.82333,1.9476,168.1344
20260526,120904,2018,1,3,21,9.146,83.3285,0.0,686.54167,1.11367,209.96167
20260526,120904,2018,1,3,22,7.989,88.76333,0.0,686.89833,1.53212,325.87
20260526,120904,2018,1,3,23,7.51788,90.06,0.0,686.82667,0.62042,194.46317
20260526,120904,2018,1,4,0,7.51278,91.78667,0.0,686.36333,1.42582,301.80167
20260526,120904,2018,1,4,1,7.62697,91.15333,0.0,685.795,1.40203,278.77
20260526,120904,2018,1,4,2,7.23607,91.43,0.0,685.47,0.83352,179.76
20260526,120904,2018,1,4,3,6.16783,92.67333,0.0,685.39,2.45433,315.35667
20260526,120904,2018,1,4,4,5.61718,93.075,0.0,685.67167,2.06593,293.40333
20260526,120904,2018,1,4,5,5.45345,92.725,0.0,686.02,1.95842,297.96
20260526,120904,2018,1,4,6,6.64432,90.42,0.0,686.62833,0.81363,261.72833
20260526,120904,2018,1,4,7,11.01917,72.38317,0.0,687.11833,0.78685,142.08533
20260526,120904,2018,1,4,8,12.6315,66.12883,0.0,687.48333,1.25235,115.2145
20260526,120904,2018,1,4,9,13.97783,60.3885,0.0,687.59,1.24095,125.53143
20260526,120904,2018,1,4,10,14.4175,59.9225,0.0,687.14667,1.8738,87.6752
20260526,120904,2018,1,4,11,15.85033,53.92617,0.0,686.525,1.8907,102.79267
20260526,120904,2018,1,4,12,17.271,44.632,0.0,685.66167,2.18448,96.12962
20260526,120904,2018,1,4,13,16.9195,44.23033,0.0,685.02833,4.09025,89.536
20260526,120904,2018,1,4,14,16.91417,44.55733,0.0,684.42333,4.12593,85.67783
20260526,120904,2018,1,4,15,15.862,49.849,0.0,684.02333,3.375,147.01167
20260526,120904,2018,1,4,16,16.98683,45.57567,0.0,683.69167,2.51805,153.92167
20260526,120904,2018,1,4,17,15.93917,48.50867,0.0,683.85833,2.15927,162.67
20260526,120904,2018,1,4,18,14.3745,52.03733,0.0,684.51333,1.54418,151.5875
20260526,120904,2018,1,4,19,13.16667,57.30367,0.0,685.39333,2.68077,249.8999
20260526,120904,2018,1,4,20,11.605,66.56717,0.0,686.31667,2.49088,288.62433
20260526,120904,2018,1,4,21,11.2875,70.43917,0.0,686.95,1.43502,148.23398
20260526,120904,2018,1,4,22,10.46283,79.0265,0.0,687.15,1.74643,98.57053
20260526,120904,2018,1,4,23,10.305,80.84183,0.0,686.965,0.55163,134.34833
20260526,120904,2018,1,5,0,10.32583,81.7695,0.0,686.645,0.62557,75.95583
20260526,120904,2018,1,5,1,10.07717,83.175,0.0,686.18167,0.6427,197.285
20260526,120904,2018,1,5,2,9.79,85.02,0.0,685.96333,0.0599,55.72833
20260526,120904,2018,1,5,3,9.82467,85.42333,0.0,685.72667,0.40487,138.58767
20260526,120904,2018,1,5,4,9.66583,87.29167,0.0,685.75833,0.941,272.08333
20260526,120904,2018,1,5,5,9.815,87.17333,0.0,686.15333,0.29045,135.44467
20260526,120904,2018,1,5,6,10.202,85.01833,0.0,686.79833,0.34215,112.61833
20260526,120904,2018,1,5,7,11.37117,75.56967,0.0,687.25167,0.83442,139.74883
20260526,120904,2018,1,5,8,12.28467,70.42183,0.0,687.71167,1.02945,113.65
20260526,120904,2018,1,5,9,12.49983,68.52233,0.0,688.04667,1.20285,139.19833
20260526,120904,2018,1,5,10,14.21133,58.02633,0.0,687.77333,1.32607,150.28267
20260526,120904,2018,1,5,11,14.89483,57.4925,0.0,687.47667,2.57818,63.72947
20260526,120904,2018,1,5,12,15.14317,58.47683,0.0,686.98667,1.9984,103.22283
20260526,120904,2018,1,5,13,15.423,58.58383,0.0,686.32833,4.33928,89.21617
20260526,120904,2018,1,5,14,14.07617,65.04217,0.0,685.61833,2.79525,105.0835
20260526,120904,2018,1,5,15,15.143,59.94,0.0,684.755,2.62007,127.66833
20260526,120904,2018,1,5,16,15.93917,55.742,0.0,684.25833,2.14088,157.5855
20260526,120904,2018,1,5,17,15.4745,54.7655,0.0,684.27,1.64958,189.63833
20260526,120904,2018,1,5,18,12.91683,69.44333,0.0,684.495,1.58235,229.39833
20260526,120904,2018,1,5,19,12.655,69.661,0.0,685.18,2.83562,279.90333
20260526,120904,2018,1,5,20,13.4485,62.20233,0.0,685.99333,1.88093,179.45
20260526,120904,2018,1,5,21,12.01517,70.94783,0.0,686.67667,2.9011,264.44167
20260526,120904,2018,1,5,22,11.91983,73.70933,0.0,686.92667,2.08122,239.28208
20260526,120904,2018,1,5,23,11.27133,75.50767,0.0,687.035,2.86458,107.4802
20260526,120904,2018,1,6,0,11.06383,74.77783,0.0,686.58167,3.26108,228.10422
20260526,120904,2018,1,6,1,9.509,85.91433,3.048,686.48167,1.92705,202.91225
20260526,120904,2018,1,6,2,8.8505,89.71,0.762,686.16167,2.18512,122.21523
20260526,120904,2018,1,6,3,8.28683,92.82333,0.0,685.805,0.49453,99.7575
20260526,120904,2018,1,6,4,7.899,94.64333,0.0,685.82333,0.65733,232.285
20260526,120904,2018,1,6,5,7.35238,95.425,0.0,686.17833,0.84632,257.22833
20260526,120904,2018,1,6,6,8.35593,94.73167,0.0,686.75333,1.37448,190.12715
20260526,120904,2018,1,6,7,10.59083,84.17167,0.0,687.23833,1.41122,118.46852
20260526,120904,2018,1,6,8,12.558,69.9855,0.0,687.315,0.91515,226.0042
20260526,120904,2018,1,6,9,13.70617,64.03567,0.0,687.34167,1.49003,103.26917
20260526,120904,2018,1,6,10,14.49383,61.76133,0.0,687.08167,2.21067,97.22113
20260526,120904,2018,1,6,11,13.24867,67.7435,0.0,686.98,3.92382,77.67233
20260526,120904,2018,1,6,12,11.72033,81.67933,0.254,686.59167,2.34655,101.38517
20260526,120904,2018,1,6,13,14.77583,66.80733,0.0,685.30833,2.3929,136.20833
20260526,120904,2018,1,6,14,16.05367,57.03,0.254,684.36167,3.0024,107.08018
20260526,120904,2018,1,6,15,14.39083,64.48217,0.0,683.92667,2.4904,73.43067
20260526,120904,2018,1,6,16,15.21783,60.04183,0.0,683.82167,1.09022,126.11267
20260526,120904,2018,1,6,17,13.48917,64.40017,0.0,684.20167,2.21027,145.63267
20260526,120904,2018,1,6,18,12.20417,67.96,0.0,685.395,2.57865,184.62833
20260526,120904,2018,1,6,19,10.526,66.43183,0.0,686.24667,3.52392,145.48767
20260526,120904,2018,1,6,20,9.79683,71.5845,0.0,687.04,2.24458,115.29133
20260526,120904,2018,1,6,21,9.9295,70.66033,0.0,687.87,1.69023,134.08467
20260526,120904,2018,1,6,22,9.52317,80.71517,0.0,688.13,1.118,299.77167
20260526,120904,2018,1,6,23,9.362,81.93233,0.0,687.79333,1.10303,186.11797
20260526,120904,2018,1,7,0,8.90917,84.2255,0.0,687.13667,0.76565,166.0785
20260526,120904,2018,1,7,1,7.93767,89.90167,0.0,686.40167,0.67165,153.07267
20260526,120904,2018,1,7,2,6.79658,92.90333,0.0,685.87333,1.20853,209.94667
20260526,120904,2018,1,7,3,5.83282,93.035,0.0,685.59333,1.94155,313.925
20260526,120904,2018,1,7,4,5.39408,92.58,0.254,685.56333,1.62758,261.61442
20260526,120904,2018,1,7,5,5.4351,93.765,0.0,686.16333,0.60717,129.6985
20260526,120904,2018,1,7,6,6.46583,93.395,0.0,686.84333,0.37477,164.31227
20260526,120904,2018,1,7,7,8.05533,87.65667,0.0,687.20833,0.1271,141.54833
20260526,120904,2018,1,7,8,9.28183,84.21833,0.0,687.52667,0.68417,140.86567
20260526,120904,2018,1,7,9,10.6765,77.08817,0.0,687.56167,1.23512,110.67567
20260526,120904,2018,1,7,10,12.46183,66.76167,0.0,687.16,0.96625,166.73983
20260526,120904,2018,1,7,11,14.473,56.72017,0.0,686.365,1.31718,147.61083
20260526,120904,2018,1,7,12,15.6445,51.487,0.0,685.58333,1.13157,195.2011
20260526,120904,2018,1,7,13,15.521,49.50617,0.0,684.78833,1.17983,174.70015
20260526,120904,2018,1,7,14,15.467,51.97833,0.0,683.96333,0.9297,208.56733
20260526,120904,2018,1,7,15,15.869,49.0495,0.0,683.47333,1.5649,178.395
20260526,120904,2018,1,7,16,14.42717,58.31417,0.0,683.665,3.81685,145.19167
20260526,120904,2018,1,7,17,12.962,59.06167,0.0,684.25167,4.14108,173.85333
20260526,120904,2018,1,7,18,10.46817,69.39,0.508,685.15833,2.87617,171.23833
20260526,120904,2018,1,7,19,9.179,82.80933,0.508,686.01333,1.87017,251.635
20260526,120904,2018,1,7,20,9.25,88.55833,0.508,686.77,1.82272,160.86643
20260526,120904,2018,1,7,21,9.06767,91.315,0.508,687.16833,1.9894,186.9825
20260526,120904,2018,1,7,22,8.74533,91.49167,0.0,687.295,0.81633,183.21633
20260526,120904,2018,1,7,23,8.42517,91.475,2.286,687.22167,1.68423,57.96567
20260526,120904,2018,1,8,0,8.06317,94.09167,1.016,686.74167,1.94295,43.50195
20260526,120904,2018,1,8,1,8.2475,91.335,0.254,686.14667,1.7806,296.15275
20260526,120904,2018,1,8,2,8.00775,92.00167,1.778,685.99667,1.80502,28.28945
20260526,120904,2018,1,8,3,7.56305,93.13,1.524,685.825,0.60522,189.04593
20260526,120904,2018,1,8,4,7.32068,92.72167,0.762,685.93333,0.95002,222.10712
20260526,120904,2018,1,8,5,7.17985,93.27667,1.778,686.515,0.73138,138.64583
20260526,120904,2018,1,8,6,7.25985,92.85167,1.016,687.11833,1.05598,181.86118
20260526,120904,2018,1,8,7,7.67025,89.835,0.762,687.54667,0.56787,80.006
20260526,120904,2018,1,8,8,8.46042,84.05917,0.254,687.83667,0.78043,75.37133
20260526,120904,2018,1,8,9,9.5025,80.1815,0.254,687.93333,1.40432,127.50598
20260526,120904,2018,1,8,10,11.99567,67.297,0.0,687.45167,2.00173,93.05317
20260526,120904,2018,1,8,11,13.423,64.745,0.0,686.86667,2.61183,89.08978
20260526,120904,2018,1,8,12,13.814,65.51517,0.0,686.1,2.35922,91.6455
20260526,120904,2018,1,8,13,14.51833,58.58033,0.0,685.37167,2.23548,119.90183
20260526,120904,2018,1,8,14,14.4505,58.88,0.0,684.66333,1.94145,116.86407
20260526,120904,2018,1,8,15,14.59517,58.14,0.508,684.005,2.24523,199.393
20260526,120904,2018,1,8,16,14.44367,60.63833,0.0,683.75,2.94835,241.7472
20260526,120904,2018,1,8,17,12.33767,69.80617,0.0,683.99167,2.75672,263.34073
20260526,120904,2018,1,8,18,12.62633,59.01517,0.0,684.58333,2.25325,166.59333
20260526,120904,2018,1,8,19,11.44433,72.2595,0.0,685.475,2.36915,126.48
20260526,120904,2018,1,8,20,9.90017,81.17567,0.0,686.14,1.95032,136.96367
20260526,120904,2018,1,8,21,9.63467,81.36883,0.0,686.73333,1.12597,150.13167
20260526,120904,2018,1,8,22,9.3205,83.39167,0.0,686.98667,1.09798,157.78833
20260526,120904,2018,1,8,23,9.01,82.72833,0.0,686.83333,1.25123,146.82333
20260526,120904,2018,1,9,0,8.97483,83.475,0.0,686.38167,0.69743,124.2211
20260526,120904,2018,1,9,1,8.70767,86.39833,0.0,685.88833,0.37225,186.91167
20260526,120904,2018,1,9,2,8.68933,88.505,0.0,685.63667,0.7342,231.17
20260526,120904,2018,1,9,3,8.56867,91.14333,0.0,685.585,1.05138,308.285
20260526,120904,2018,1,9,4,8.377,91.66,0.0,685.69833,0.81428,256.6301
20260526,120904,2018,1,9,5,8.5795,91.10833,0.0,686.00667,0.28272,142.24333
20260526,120904,2018,1,9,6,9.07933,88.105,0.0,686.54167,0.46492,118.0795
20260526,120904,2018,1,9,7,9.8835,83.16283,0.0,687.04333,0.99187,61.61083
20260526,120904,2018,1,9,8,11.52083,75.46233,0.0,687.2,1.19038,195.29718
20260526,120904,2018,1,9,9,12.801,66.14067,0.0,687.125,1.4429,90.72522
20260526,120904,2018,1,9,10,13.82533,64.23817,0.0,686.69167,1.9831,86.14822
20260526,120904,2018,1,9,11,14.548,61.55233,0.0,686.015,1.89065,111.24217
20260526,120904,2018,1,9,12,15.11183,54.99783,0.0,685.37833,3.05437,71.47533
20260526,120904,2018,1,9,13,15.29117,53.35983,0.0,684.57167,2.64395,88.27433
20260526,120904,2018,1,9,14,16.19233,50.5565,0.0,683.74333,2.42145,125.30533
20260526,120904,2018,1,9,15,15.879,49.325,0.0,683.02667,2.08965,132.64083
20260526,120904,2018,1,9,16,15.1825,60.90517,0.0,682.97333,4.32762,58.74487
20260526,120904,2018,1,9,17,12.19317,73.73483,0.254,683.67833,4.43673,272.69093
20260526,120904,2018,1,9,18,10.6715,80.22833,0.0,684.47,3.4582,278.69667
20260526,120904,2018,1,9,19,10.96,74.86017,0.0,685.18833,3.13558,295.46512
20260526,120904,2018,1,9,20,11.01383,74.86683,0.0,685.89667,2.2951,305.6048
20260526,120904,2018,1,9,21,10.54067,84.10117,0.254,686.49833,1.5641,241.1289
20260526,120904,2018,1,9,22,9.92033,84.60533,0.0,686.8,1.77683,188.635
20260526,120904,2018,1,9,23,9.24467,79.04367,0.0,686.8,1.4796,196.76167
20260526,120904,2018,1,10,0,9.37933,75.3045,0.0,686.49,1.47013,185.11667
20260526,120904,2018,1,10,1,9.15133,74.449,0.0,685.94,0.53565,146.45333
20260526,120904,2018,1,10,2,8.97683,78.2105,0.0,685.715,0.46125,177.54
20260526,120904,2018,1,10,3,8.85783,78.41417,0.0,685.58667,0.31347,185.77
20260526,120904,2018,1,10,4,8.617,83.583,0.0,685.73833,0.03597,42.16167
20260526,120904,2018,1,10,5,8.65267,85.43,0.0,686.06,0.46787,52.6105
20260526,120904,2018,1,10,6,9.63733,81.602,0.0,686.44167,0.7672,86.22983
20260526,120904,2018,1,10,7,11.848,69.9065,0.0,686.87667,1.19332,118.95417
20260526,120904,2018,1,10,8,12.57283,64.6665,0.0,687.03,1.28328,108.54852
20260526,120904,2018,1,10,9,13.94267,56.57367,0.254,686.97,1.43242,131.62733
20260526,120904,2018,1,10,10,15.451,48.60283,0.0,686.67167,1.92613,125.79183
20260526,120904,2018,1,10,11,15.663,50.50767,0.0,686.23667,4.91803,42.54183
20260526,120904,2018,1,10,12,14.76467,55.26967,0.0,685.87833,4.41468,57.56488
20260526,120904,2018,1,10,13,16.91933,45.23617,0.0,684.925,3.57835,139.63037
20260526,120904,2018,1,10,14,16.88217,46.079,0.0,684.17333,4.17093,65.96
20260526,120904,2018,1,10,15,16.62733,43.22467,0.0,683.43667,2.85035,71.58708
20260526,120904,2018,1,10,16,17.79367,39.98517,0.0,683.02167,2.35412,157.9642
20260526,120904,2018,1,10,17,17.412,42.005,0.0,683.11167,2.5878,133.43665
20260526,120904,2018,1,10,18,13.8675,60.10433,0.0,683.905,6.81243,343.3
20260526,120904,2018,1,10,19,12.24133,66.55117,0.0,684.82167,3.05397,223.06
20260526,120904,2018,1,10,20,12.07733,72.83117,0.0,685.73667,1.9097,67.15042
20260526,120904,2018,1,10,21,12.056,72.65333,0.0,686.47667,0.64465,115.90017
20260526,120904,2018,1,10,22,11.35933,76.93133,0.0,686.82,1.29035,208.39
20260526,120904,2018,1,10,23,11.1235,75.961,0.508,686.775,1.50845,173.09942
20260526,120904,2018,1,11,0,9.42567,84.99683,0.762,686.7,1.17992,94.67283
20260526,120904,2018,1,11,1,8.48217,90.41333,0.508,686.25667,1.2049,144.82833
20260526,120904,2018,1,11,2,8.03963,93.345,1.016,686.17333,1.42087,167.09667
20260526,120904,2018,1,11,3,7.80172,92.74667,0.0,686.06167,0.54433,180.0
20260526,120904,2018,1,11,4,7.79842,88.57833,0.0,686.165,0.32202,59.2995
20260526,120904,2018,1,11,5,7.94363,85.61167,0.0,686.595,0.32987,124.24333
20260526,120904,2018,1,11,6,8.49783,83.13617,0.0,687.14667,0.78875,125.70483
20260526,120904,2018,1,11,7,9.3325,80.24483,0.0,687.85667,1.55422,143.61
20260526,120904,2018,1,11,8,9.60383,81.538,0.0,688.35167,1.94145,147.39833
20260526,120904,2018,1,11,9,11.63867,67.75083,0.0,688.42333,1.51553,127.51475
20260526,120904,2018,1,11,10,12.78633,62.396,0.0,688.095,2.21948,126.53667
20260526,120904,2018,1,11,11,13.56917,61.35417,0.0,687.44,2.24338,125.72817
20260526,120904,2018,1,11,12,15.5525,51.7485,0.0,686.62833,2.40828,130.565
20260526,120904,2018,1,11,13,13.87533,61.95317,0.0,685.96833,4.39855,52.28645
20260526,120904,2018,1,11,14,13.45917,66.11717,0.0,685.19667,4.32097,299.70167
20260526,120904,2018,1,11,15,15.0825,54.78083,0.0,684.33,2.27098,249.18833
20260526,120904,2018,1,11,16,15.894,49.4105,0.0,684.03167,2.35053,162.88
20260526,120904,2018,1,11,17,14.80383,56.25467,0.0,684.41833,3.11773,207.73883
20260526,120904,2018,1,11,18,9.47518,83.95267,17.78,685.59,3.3431,148.806
20260526,120904,2018,1,11,19,8.09698,91.57833,3.81,686.56,2.70543,230.90167
20260526,120904,2018,1,11,20,8.826,88.37167,0.254,687.1,2.22153,315.23333
20260526,120904,2018,1,11,21,9.08433,86.19067,0.0,687.46667,2.9599,139.5017
20260526,120904,2018,1,11,22,8.90717,87.77167,0.0,687.81833,1.44575,281.13517
20260526,120904,2018,1,11,23,9.181,81.2765,0.0,687.63833,1.04868,248.40965
20260526,120904,2018,1,12,0,8.98767,85.07,0.0,687.31,0.30112,88.96467
20260526,120904,2018,1,12,1,8.92033,90.96667,0.0,686.91,0.69222,155.59
20260526,120904,2018,1,12,2,8.79533,93.12167,0.0,686.38833,0.7041,152.45333
20260526,120904,2018,1,12,3,8.59467,91.845,0.0,686.205,0.89392,160.06
20260526,120904,2018,1,12,4,8.45117,92.35333,0.0,686.28667,0.8304,153.06167
20260526,120904,2018,1,12,5,8.45783,92.875,0.0,686.70167,0.50747,140.55667
20260526,120904,2018,1,12,6,8.627,91.74667,0.254,687.30167,0.64807,155.68167
20260526,120904,2018,1,12,7,8.91967,89.49667,0.0,687.83833,1.25043,65.452
20260526,120904,2018,1,12,8,10.70767,76.705,0.0,688.0,0.56577,122.11788
20260526,120904,2018,1,12,9,12.27783,69.34083,0.0,687.85667,0.8606,107.14387
20260526,120904,2018,1,12,10,14.07833,57.989,0.0,687.31333,1.03108,133.0215
20260526,120904,2018,1,12,11,15.8945,56.522,0.0,686.35333,2.12343,102.39473
20260526,120904,2018,1,12,12,16.49,49.74767,0.0,685.57167,1.96302,180.97383
20260526,120904,2018,1,12,13,15.549,52.076,0.0,684.72667,2.86998,227.66833
20260526,120904,2018,1,12,14,18.09367,44.804,0.0,683.66833,2.91648,281.0747
20260526,120904,2018,1,12,15,17.93283,44.26033,0.0,682.83167,2.51193,232.67147
20260526,120904,2018,1,12,16,15.50917,48.672,0.0,682.64,5.32572,251.675
20260526,120904,2018,1,12,17,12.83767,61.48467,0.0,683.85167,4.99907,162.7995
20260526,120904,2018,1,12,18,10.58,78.85083,0.762,685.225,0.58095,170.15
20260526,120904,2018,1,12,19,10.03133,85.84333,0.762,685.94167,0.9159,248.09667
20260526,120904,2018,1,12,20,9.87883,85.92167,0.508,686.61,0.50765,106.3798
20260526,120904,2018,1,12,21,9.60033,88.18667,0.0,687.025,1.072,249.75833
20260526,120904,2018,1,12,22,9.4415,90.75833,0.0,687.27333,1.62305,85.22195
20260526,120904,2018,1,12,23,9.0395,88.78333,0.0,687.00667,1.27785,224.27158
20260526,120904,2018,1,13,0,8.53083,91.30833,0.0,686.415,0.76857,176.44287
20260526,120904,2018,1,13,1,8.625,92.485,0.0,685.82667,0.61447,201.26667
20260526,120904,2018,1,13,2,8.15502,93.74667,0.0,685.35,0.48253,122.42008
20260526,120904,2018,1,13,3,7.33503,94.24167,0.0,684.96667,1.37703,308.54
20260526,120904,2018,1,13,4,6.52743,95.05167,0.0,685.02667,0.40578,177.928
20260526,120904,2018,1,13,5,6.53285,95.17667,0.0,685.43167,1.55275,310.025
20260526,120904,2018,1,13,6,6.84175,94.62167,0.0,686.08333,1.34795,301.56167
20260526,120904,2018,1,13,7,9.81133,83.76933,0.0,686.61667,0.78922,208.48167
20260526,120904,2018,1,13,8,11.59983,74.3365,0.0,686.75,1.02663,126.50673
20260526,120904,2018,1,13,9,12.90083,66.39817,0.0,686.685,1.18418,120.49673
20260526,120904,2018,1,13,10,14.597,58.402,0.0,686.14833,1.2197,265.77433
20260526,120904,2018,1,13,11,16.06317,52.47683,0.0,685.43667,1.28978,208.6115
20260526,120904,2018,1,13,12,17.5115,46.712,0.0,684.585,1.61323,194.89267
20260526,120904,2018,1,13,13,18.14483,40.3385,0.0,683.35,2.14288,198.955
20260526,120904,2018,1,13,14,20.061,35.31567,0.0,682.12667,1.21428,239.8146
20260526,120904,2018,1,13,15,19.1045,36.49017,0.762,681.40333,2.58088,205.30502
20260526,120904,2018,1,13,16,12.92117,63.10767,2.286,682.01833,5.07133,199.31633
20260526,120904,2018,1,13,17,11.69717,72.43583,0.254,683.11167,4.8908,52.07885
20260526,120904,2018,1,13,18,11.42167,77.34683,0.0,683.73,2.20118,258.25735
20260526,120904,2018,1,13,19,11.506,78.363,0.0,683.97,0.49947,117.50033
20260526,120904,2018,1,13,20,11.2285,84.33833,0.0,684.54,0.36527,113.65833
20260526,120904,2018,1,13,21,10.61167,88.25,0.0,685.215,0.40867,82.59003
20260526,120904,2018,1,13,22,9.228,90.78833,0.0,685.48333,0.83253,224.15483
20260526,120904,2018,1,13,23,8.12062,90.61167,0.0,685.31167,1.35102,300.96217
20260526,120904,2018,1,14,0,7.44358,83.577,0.0,685.04333,1.80042,296.79833
20260526,120904,2018,1,14,1,7.50675,75.8575,0.0,684.51167,1.43307,243.79617
20260526,120904,2018,1,14,2,6.7052,77.641,0.0,684.43167,2.77077,273.52667
20260526,120904,2018,1,14,3,5.6641,88.6,0.0,684.5,2.102,292.10333
